ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS100_1A,PS100_1M,PS100_1S,PS3
2021,      045301701,6,453,17,1,5,0,1,1
2021,      045301701,7,453,17,1,3,0,2,2
2021,      045401701,2,454,17,1,1,4,2,1
2021,      045700301,5,457,3,1,5,1,2,1
2021,      045908201,1,459,82,1,8,11,2,1
2021,      046003101,2,460,31,1,4,4,2,1
2021,      046004501,1,460,45,1,7,2,2,1
2021,      046103201,1,461,32,1,3,1,2,1
2021,      046201001,1,462,10,1,8,0,2,1
2021,      046203501,1,462,35,1,6,0,2,1
2021,      046301701,1,463,17,1,3,7,2,1
2021,      046301901,1,463,19,1,2,2,2,1
2021,      046302601,1,463,26,1,8,0,2,1
2021,      046406201,2,464,62,1,0,4,2,1
2021,      046406401,1,464,64,1,0,4,2,1
2021,      046701301,1,467,13,1,8,5,2,1
2021,      047107501,1,471,75,1,2,0,2,1
2021,      047901801,1,479,18,1,7,0,2,1
2021,      048108501,1,481,85,1,8,0,2,1
2021,      048109401,1,481,94,1,98,98,2,1
2021,      048215501,1,482,155,1,2,0,2,1
2021,      048400101,1,484,1,1,3,0,2,1
2021,      048401501,1,484,15,1,4,4,2,1
2021,      048403101,2,484,31,1,1,4,2,1
2021,      048502501,3,485,25,1,8,4,2,1
2021,      048503301,1,485,33,1,4,0,1,1
2021,      048503301,2,485,33,1,4,0,2,2
2021,      048601601,1,486,16,1,0,2,2,1
2021,      048803301,1,488,33,1,2,2,2,1
2021,      048806801,1,488,68,1,3,0,1,1
2021,      048806801,2,488,68,1,1,6,2,2
2021,      049200801,1,492,8,1,2,98,2,1
2021,      049200901,1,492,9,1,5,3,2,1
2021,      049305201,1,493,52,1,8,2,2,1
2021,      049600801,1,496,8,1,8,0,2,1
2021,      049607801,1,496,78,1,1,0,2,1
2021,      049700701,1,497,7,1,98,4,2,1
2021,      049704801,1,497,48,1,8,4,2,1
2021,      049802601,1,498,26,1,4,0,2,1
2021,      049901001,1,499,10,1,98,98,2,1
2021,      050000901,1,500,9,1,5,3,1,1
2021,      050000901,2,500,9,1,5,3,2,2
2021,      050004101,1,500,41,1,4,4,2,1
2021,      050100601,4,501,6,1,3,0,2,1
2021,      050100801,1,501,8,1,4,0,2,1
2021,      050109401,1,501,94,1,2,6,2,1
2021,      050500801,3,505,8,1,5,0,2,1
2021,      050604601,1,506,46,1,2,2,2,1
2021,      050604801,1,506,48,1,1,0,2,1
2021,      050606701,1,506,67,1,0,8,1,1
2021,      050606701,2,506,67,1,3,5,2,2
2021,      051101001,1,511,10,1,3,0,2,1
2021,      051102001,1,511,20,1,5,0,2,1
2021,      051202801,2,512,28,1,3,0,2,1
2021,      051403001,1,514,30,1,0,10,2,1
2021,      051510401,1,515,104,1,1,2,2,1
2021,      051801601,1,518,16,1,2,0,2,1
2021,      052000501,5,520,5,1,3,0,2,1
2021,      052006401,1,520,64,1,2,2,2,1
2021,      052300401,6,523,4,1,4,0,1,1
2021,      052300401,7,523,4,1,5,0,2,2
2021,      053607801,1,536,78,1,3,0,2,1
2021,      054101301,1,541,13,1,4,0,2,1
2021,      054410901,1,544,109,1,5,0,2,1
2021,      054507501,1,545,75,1,8,0,2,1
2021,      054701901,1,547,19,1,4,0,1,1
2021,      054701901,2,547,19,1,98,98,2,2
2021,      054706301,8,547,63,1,4,0,2,1
2021,      054710401,2,547,104,1,2,0,2,1
