ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS107_1A,PS107_1M,PS107_1S,PS6
2021,      184905101,4,1849,51,1,2,0,2,1
2021,      188701701,4,1887,17,1,0,8,1,1
2021,      188701701,8,1887,17,1,1,0,2,2
2021,      189400301,2,1894,3,1,1,1,2,1
2021,      189703801,4,1897,38,1,0,7,2,1
2021,      191303501,4,1913,35,1,1,5,2,1
2021,      192208701,3,1922,87,1,1,2,2,1
2021,      192401501,4,1924,15,1,0,3,2,1
2021,      194410201,4,1944,102,1,1,1,2,1
2021,      195800101,3,1958,1,1,2,11,2,1
2021,      195807701,4,1958,77,1,0,8,2,1
2021,      196300201,8,1963,2,1,1,6,2,1
2021,      196303601,3,1963,36,1,0,1,2,1
2021,      206203801,5,2062,38,1,1,0,2,1
2021,      206504301,6,2065,43,1,1,11,2,1
2021,      206605801,4,2066,58,1,1,7,2,1
2021,      207004301,3,2070,43,1,0,4,2,1
2021,      207006301,3,2070,63,1,0,2,2,1
2021,      208813001,3,2088,130,1,2,0,2,1
2021,      209702701,6,2097,27,1,0,6,2,1
2021,      210107201,4,2101,72,1,1,0,2,1
2021,      210311801,4,2103,118,1,0,3,2,1
2021,      210704801,8,2107,48,1,0,1,2,1
2021,      211005901,4,2110,59,1,0,8,2,1
2021,      212210401,6,2122,104,1,1,8,2,1
2021,      212305001,5,2123,50,1,1,1,2,1
2021,      213602401,5,2136,24,1,1,7,2,1
2021,      216708101,4,2167,81,1,1,11,2,1
2021,      218405901,4,2184,59,1,0,11,2,1
2021,      218706601,7,2187,66,1,0,1,2,1
2021,      218708501,5,2187,85,1,0,2,2,1
2021,      222502701,4,2225,27,1,1,6,2,1
2021,      225705501,4,2257,55,1,1,7,2,1
2021,      229704101,6,2297,41,1,0,1,2,1
2021,      230303201,4,2303,32,1,1,4,2,1
2021,      231008201,4,2310,82,1,0,2,2,1
2021,      231008501,3,2310,85,1,1,1,2,1
2021,      235716101,5,2357,161,1,0,1,2,1
2021,      236906401,4,2369,64,1,2,0,2,1
2021,      241012301,8,2410,123,1,0,1,2,1
2021,      245707601,6,2457,76,1,1,11,2,1
2021,      257603301,3,2576,33,1,0,9,1,1
2021,      257603301,4,2576,33,1,0,9,2,2
2021,      259904001,4,2599,40,1,1,7,2,1
2021,      262400501,4,2624,5,1,0,4,2,1
2021,      262401501,4,2624,15,1,0,4,2,1
2021,      262402001,7,2624,20,1,0,9,2,1
2021,      262800701,3,2628,7,1,2,0,2,1
2021,      265308201,9,2653,82,1,0,4,2,1
2021,      266618001,7,2666,180,1,0,7,1,1
2021,      266618001,10,2666,180,1,0,7,2,2
2021,      268201601,6,2682,16,1,0,2,2,1
2021,      268509701,6,2685,97,1,1,9,2,1
2021,      270401401,5,2704,14,1,2,0,2,1
2021,      270403301,4,2704,33,1,0,2,2,1
2021,      275607401,8,2756,74,1,0,11,2,1
2021,      277402001,3,2774,20,1,0,8,2,1
2021,      277505201,3,2775,52,1,0,11,2,1
2021,      278303001,5,2783,30,1,1,0,2,1
2021,      278600301,5,2786,3,1,1,0,1,1
2021,      278600301,6,2786,3,1,0,3,2,2
2021,      278708301,2,2787,83,1,0,11,2,1
2021,      279500201,3,2795,2,1,1,7,1,1
2021,      279500201,4,2795,2,1,1,1,2,2
2021,      279607501,4,2796,75,1,0,6,2,1
2021,      280104401,3,2801,44,1,1,1,2,1
2021,      280104701,4,2801,47,1,1,0,2,1
2021,      280204901,3,2802,49,1,1,10,2,1
2021,      280207501,3,2802,75,1,0,3,2,1
2021,      280301801,3,2803,18,1,0,6,2,1
2021,      280402301,2,2804,23,1,1,6,2,1
2021,      281711001,4,2817,110,1,0,8,2,1
2021,      281803201,3,2818,32,1,1,2,2,1
2021,      281805701,3,2818,57,1,1,2,2,1
2021,      281903201,6,2819,32,1,1,2,2,1
2021,      282901201,4,2829,12,1,0,10,2,1
2021,      283013701,4,2830,137,1,2,0,2,1
2021,      283200801,4,2832,8,1,0,1,2,1
2021,      283202501,3,2832,25,1,1,5,2,1
2021,      283209601,6,2832,96,1,1,6,2,1
2021,      284101601,3,2841,16,1,1,0,2,1
2021,      284803601,3,2848,36,1,0,11,2,1
2021,      285201601,6,2852,16,1,2,4,2,1
2021,      285608901,3,2856,89,1,1,6,2,1
2021,      285609101,2,2856,91,1,0,10,2,1
2021,      286212401,4,2862,124,1,0,4,2,1
2021,      287712401,6,2877,124,1,2,3,1,1
2021,      287712401,7,2877,124,1,2,3,2,2
2021,      287800701,4,2878,7,1,2,6,2,1
2021,      287802701,4,2878,27,1,1,6,2,1
2021,      287811001,4,2878,110,1,1,5,2,1
2021,      288307601,4,2883,76,1,0,1,2,1
2021,      288310001,3,2883,100,1,1,3,2,1
2021,      288401301,3,2884,13,1,1,10,2,1
2021,      288606301,4,2886,63,1,0,6,2,1
2021,      288609601,4,2886,96,1,2,10,2,1
2021,      294801201,4,2948,12,1,0,2,2,1
2021,      298405501,2,2984,55,1,1,8,2,1
2021,      300802701,2,3008,27,1,1,0,2,1
2021,      300907601,4,3009,76,1,0,8,2,1
2021,      301502301,3,3015,23,1,0,3,2,1
2021,      306602001,3,3066,20,1,2,98,2,1
2021,      307102901,3,3071,29,1,1,6,2,1
2021,      308500301,3,3085,3,1,0,6,2,1
2021,      309203601,3,3092,36,1,0,7,2,1
2021,      309407901,5,3094,79,1,1,11,2,1
2021,      309509501,2,3095,95,1,1,10,2,1
2021,      309611701,3,3096,117,1,0,3,2,1
2021,      309700201,4,3097,2,1,0,2,2,1
2021,      309701301,4,3097,13,1,0,5,2,1
2021,      312502001,4,3125,20,1,0,7,2,1
2021,      312701401,3,3127,14,1,1,7,2,1
2021,      312805701,5,3128,57,1,1,10,2,1
2021,      314003201,5,3140,32,1,0,1,2,1
2021,      314005201,4,3140,52,1,1,10,2,1
2021,      314205301,5,3142,53,1,2,6,2,1
2021,      315616301,3,3156,163,1,0,4,2,1
2021,      315616901,4,3156,169,1,0,2,2,1
2021,      316402001,6,3164,20,1,0,5,2,1
2021,      316402002,3,3164,20,2,0,8,2,1
2021,      316404901,3,3164,49,1,1,0,2,1
2021,      316507201,6,3165,72,1,0,5,2,1
2021,      316806701,4,3168,67,1,0,1,2,1
2021,      316911901,4,3169,119,1,1,7,2,1
2021,      317610101,6,3176,101,1,0,3,2,1
2021,      318706601,6,3187,66,1,0,2,2,1
2021,      318807001,4,3188,70,1,0,6,2,1
2021,      320311501,8,3203,115,1,0,5,2,1
2021,      321703601,3,3217,36,1,1,10,2,1
2021,      322108701,4,3221,87,1,0,4,2,1
